,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,cod_address,cod_customer,cod_id,cod_prod,cod_sales,cod_ship
4682,4390,CA-2018-111556,20/11/2018,22/11/2018,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.968,46,304,2179,1132,3247,2179
4683,4389,CA-2018-111556,20/11/2018,22/11/2018,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,46.76,46,304,2179,658,1161,2179
4684,4392,CA-2018-111556,20/11/2018,22/11/2018,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035.0,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,68.97,46,304,2179,1254,3249,2179
4685,8313,US-2018-105935,26/01/2018,31/01/2018,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907.0,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,113,215,4117,1481,5153,4117
4686,8312,US-2018-105935,26/01/2018,31/01/2018,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,113,215,4117,117,5152,4117
4687,2955,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301.0,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,671.984,276,671,1466,1481,2371,1466
4688,2950,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301.0,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,41.6,276,671,1466,199,2369,1466
4689,2951,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301.0,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12,276,671,1466,1226,1063,1466
4690,2954,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301.0,West,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,276,671,1466,505,1055,1466
4691,2953,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301.0,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.568,276,671,1466,1480,392,1466
4692,2952,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301.0,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,276,671,1466,1479,2370,1466
4693,1300,CA-2016-121391,04/10/2016,07/10/2016,First Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94109.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,10,398,613,148,1154,613
4694,5280,US-2018-104094,07/09/2018,11/09/2018,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48,202,166,2623,1581,809,2623
4695,3973,CA-2017-167556,29/03/2017,02/04/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009.0,East,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,30,50,1967,958,809,1967
4696,3974,CA-2017-167556,29/03/2017,02/04/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,30,50,1967,995,1264,1967
4697,3975,CA-2017-167556,29/03/2017,02/04/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.0,30,50,1967,29,3008,1967
4698,3976,CA-2017-167556,29/03/2017,02/04/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,30,50,1967,784,3009,1967
4699,883,US-2018-123463,23/12/2018,23/12/2018,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94109.0,West,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,10,48,416,587,809,416
4700,282,US-2016-161991,26/09/2016,28/09/2016,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070.0,Central,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,33,57,131,258,273,131
4701,281,US-2016-161991,26/09/2016,28/09/2016,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,33,57,131,257,272,131
4702,5385,CA-2018-161410,26/06/2018,03/07/2018,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,358.2,106,418,2679,258,3791,2679
4703,5386,CA-2018-161410,26/06/2018,03/07/2018,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,545.916,106,418,2679,1437,3792,2679
4704,2047,CA-2017-131835,17/07/2017,21/07/2017,Standard Class,MC-17590,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861.0,East,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,597.0,347,566,999,258,1729,999
4705,2046,CA-2017-131835,17/07/2017,21/07/2017,Standard Class,MC-17590,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861.0,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,162.64,347,566,999,729,1728,999
4706,2048,CA-2017-131835,17/07/2017,21/07/2017,Standard Class,MC-17590,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861.0,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,347,566,999,420,445,999
4707,1992,CA-2018-111374,24/02/2018,28/02/2018,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956,64,559,974,933,1688,974
4708,9351,CA-2017-159009,23/09/2017,27/09/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,61,318,4674,933,1146,4674
4709,9352,CA-2017-159009,23/09/2017,27/09/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115.0,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,61,318,4674,392,4087,4674
4710,5940,CA-2018-122077,19/05/2018,25/05/2018,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023.0,Central,OFF-LA-10004178,Office Supplies,Labels,Avery 491,13.216,302,640,2960,1751,1146,2960
4711,5939,CA-2018-122077,19/05/2018,25/05/2018,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023.0,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,95.992,302,640,2960,1222,4061,2960
4712,2931,CA-2016-168564,08/08/2016,08/08/2016,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.608,10,628,1460,933,2125,1460
4713,2933,CA-2016-168564,08/08/2016,08/08/2016,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109.0,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,144.784,10,628,1460,325,2356,1460
4714,2932,CA-2016-168564,08/08/2016,08/08/2016,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,7.28,10,628,1460,250,7,1460
4715,2586,CA-2016-121041,03/11/2016,10/11/2016,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Haltom City,Texas,76117.0,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",6.608,398,295,1271,320,2125,1271
4716,3814,CA-2016-103961,05/11/2016,09/11/2016,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Quincy,Illinois,62301.0,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476,19.824,117,160,1887,623,2912,1887
4717,779,CA-2016-144267,21/08/2016,23/08/2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,95,126,363,371,726,363
4718,780,CA-2016-144267,21/08/2016,23/08/2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,95,126,363,360,101,363
4719,778,CA-2016-144267,21/08/2016,23/08/2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110.0,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.008,95,126,363,635,725,363
4720,781,CA-2016-144267,21/08/2016,23/08/2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,4.28,95,126,363,636,727,363
4721,7837,CA-2016-149083,25/09/2016,30/09/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103.0,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,307.136,6,65,3892,1002,394,3892
4722,7839,CA-2016-149083,25/09/2016,30/09/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103.0,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,6,65,3892,431,458,3892
4723,7838,CA-2016-149083,25/09/2016,30/09/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103.0,West,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,6,65,3892,1649,2337,3892
4724,6710,CA-2016-123141,14/11/2016,19/11/2016,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124.0,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,576,48,3333,270,286,3333
4725,6709,CA-2016-123141,14/11/2016,19/11/2016,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124.0,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,883.84,576,48,3333,159,2174,3333
4726,4051,CA-2018-136350,24/06/2018,26/06/2018,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,10011.0,East,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,172.764,165,655,2001,270,3059,2001
4727,4050,CA-2018-136350,24/06/2018,26/06/2018,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,165,655,2001,743,3058,2001
4728,8707,CA-2015-146815,08/09/2015,13/09/2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009.0,East,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,172.764,30,453,4341,1002,3059,4341
4729,8708,CA-2015-146815,08/09/2015,13/09/2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009.0,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,30,453,4341,1286,2800,4341
4730,848,CA-2016-114300,13/10/2016,17/10/2016,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,287.94,176,315,395,270,780,395
4731,847,CA-2016-114300,13/10/2016,17/10/2016,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214.0,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,83.72,176,315,395,181,779,395
4732,6612,CA-2016-107678,21/04/2016,28/04/2016,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,191.96,176,766,3286,270,2772,3286
4733,6613,CA-2016-107678,21/04/2016,28/04/2016,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",21.3,176,766,3286,21,3896,3286
4734,6615,CA-2016-107678,21/04/2016,28/04/2016,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,176,766,3286,589,661,3286
4735,6614,CA-2016-107678,21/04/2016,28/04/2016,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214.0,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,469.95,176,766,3286,544,4383,3286
4736,7000,CA-2018-123687,26/05/2018,29/05/2018,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214.0,South,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,176,170,3477,1739,4564,3477
4737,7001,CA-2018-123687,26/05/2018,29/05/2018,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214.0,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,25.76,176,170,3477,510,4565,3477
4738,4953,CA-2018-117926,08/12/2018,12/12/2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,San Francisco,California,94109.0,West,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,10,128,2451,1739,3555,2451
4739,8003,CA-2016-110870,12/12/2016,15/12/2016,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032.0,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,25.76,4,31,3964,329,4565,3964
4740,8002,CA-2016-110870,12/12/2016,15/12/2016,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032.0,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,4,31,3964,1146,5021,3964
4741,581,CA-2016-132906,10/09/2016,14/09/2016,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90004.0,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,26,231,273,510,549,273
4742,743,US-2017-146710,27/08/2017,01/09/2017,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,78,287,345,510,549,345
4743,745,US-2017-146710,27/08/2017,01/09/2017,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,4.624,78,287,345,615,697,345
4744,746,US-2017-146710,27/08/2017,01/09/2017,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",55.168,78,287,345,616,698,345
4745,744,US-2017-146710,27/08/2017,01/09/2017,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3.528,78,287,345,251,696,345
4746,4650,CA-2018-129357,14/05/2018,19/05/2018,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98103.0,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,64.4,6,11,2304,510,3393,2304
4747,4649,CA-2018-129357,14/05/2018,19/05/2018,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,440.19,6,11,2304,1717,3392,2304
4748,2094,CA-2016-149678,13/04/2016,15/04/2016,Second Class,AW-10840,Anthony Witt,Consumer,United States,Farmington,New Mexico,87401.0,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,215,498,1018,510,1760,1018
4749,7273,US-2017-150357,10/10/2017,14/10/2017,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405.0,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,307,425,3613,510,4680,3613
4750,7274,US-2017-150357,10/10/2017,14/10/2017,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405.0,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,307,425,3613,250,4681,3613
4751,1405,US-2015-118486,06/04/2015,08/04/2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.304,106,175,664,510,1244,664
4752,1406,US-2015-118486,06/04/2015,08/04/2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764,106,175,664,987,1245,664
4753,1407,US-2015-118486,06/04/2015,08/04/2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.784,106,175,664,173,1246,664
4754,3169,CA-2017-138695,28/05/2017,03/06/2017,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303.0,South,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,390.272,394,170,1571,1236,2511,1571
4755,3170,CA-2017-138695,28/05/2017,03/06/2017,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303.0,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.192,394,170,1571,461,2512,1571
4756,6604,CA-2018-146346,17/06/2018,20/06/2018,First Class,RA-19945,Ryan Akin,Consumer,United States,Commerce City,Colorado,80022.0,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,146.352,573,363,3282,894,1742,3282
4757,3033,US-2017-114293,21/11/2017,26/11/2017,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Gresham,Oregon,97030.0,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.136,427,424,1509,1236,2418,1509
4758,9588,US-2018-129203,17/04/2018,22/04/2018,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,195.136,156,607,4807,894,2418,4807
4759,2317,CA-2018-122035,20/07/2018,25/07/2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,182.94,375,606,1139,1236,1092,1139
4760,2314,CA-2018-122035,20/07/2018,25/07/2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,375,606,1139,682,3,1139
4761,2319,CA-2018-122035,20/07/2018,25/07/2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,375,606,1139,1315,1918,1139
4762,2315,CA-2018-122035,20/07/2018,25/07/2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",416.32,375,606,1139,78,1915,1139
4763,2316,CA-2018-122035,20/07/2018,25/07/2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,43.0,375,606,1139,485,1916,1139
4764,2318,CA-2018-122035,20/07/2018,25/07/2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,60.83,375,606,1139,851,1917,1139
4765,6857,US-2018-162670,23/12/2018,28/12/2018,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209.0,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,366,752,3404,1725,1092,3404
4766,6854,US-2018-162670,23/12/2018,28/12/2018,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209.0,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,366,752,3404,1424,4497,3404
4767,6853,US-2018-162670,23/12/2018,28/12/2018,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209.0,South,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",62.04,366,752,3404,179,4496,3404
4768,6855,US-2018-162670,23/12/2018,28/12/2018,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209.0,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.96,366,752,3404,198,4498,3404
4769,6856,US-2018-162670,23/12/2018,28/12/2018,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",44.96,366,752,3404,1145,4499,3404
4770,4764,CA-2015-112851,17/09/2015,21/09/2015,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,91911.0,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,458,750,2360,1725,1092,2360
4771,1227,CA-2017-126004,04/12/2017,05/12/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,24,79,576,894,1092,576
4772,1226,CA-2017-126004,04/12/2017,05/12/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,40.56,24,79,576,893,1091,576
4773,1225,CA-2017-126004,04/12/2017,05/12/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,24,79,576,878,1090,576
4774,1223,CA-2017-126004,04/12/2017,05/12/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,24,79,576,774,1088,576
4775,1228,CA-2017-126004,04/12/2017,05/12/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,24,79,576,895,1093,576
4776,1224,CA-2017-126004,04/12/2017,05/12/2017,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024.0,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,24,79,576,480,1089,576
4777,2280,CA-2018-142622,30/10/2018,02/11/2018,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.568,61,601,1120,1236,1893,1120
4778,2282,CA-2018-142622,30/10/2018,02/11/2018,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115.0,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,199.98,61,601,1120,907,1637,1120
4779,2281,CA-2018-142622,30/10/2018,02/11/2018,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,614.272,61,601,1120,1002,1894,1120
4780,5580,CA-2018-137498,09/09/2018,14/09/2018,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,243.92,26,703,2776,1236,3502,2776
4781,5581,CA-2018-137498,09/09/2018,14/09/2018,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,47.52,26,703,2776,1743,3879,2776
4782,5579,CA-2018-137498,09/09/2018,14/09/2018,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004.0,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,26,703,2776,959,2579,2776
4783,4843,CA-2018-118402,29/09/2018,04/10/2018,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,243.92,32,124,2398,894,3502,2398
